,genres,artist_img,song_uri,song_pop,artist_pop,exact_song_match,search_dict,artist_uri,preview_url,duration_ms,acousticness,energy,instrumentalness,key,converted_keys,liveness,loudness,tempo,valence,danceability,ARTIST,THEME,SPOTIFY_URL,TITLE,YEAR
743,[],https://i.scdn.co/image/28b1f4aa6b35c2a36afc5314da87722e4012ccde,spotify:track:6NjYhDWaI8jKgcSU0ZsJuz,40.0,75.0,False,"{'acousticness': 0.0479, 'genres': [], 'artist_img': u'https://i.scdn.co/image/28b1f4aa6b35c2a36afc5314da87722e4012ccde', 'song_uri': u'spotify:track:6NjYhDWaI8jKgcSU0ZsJuz', 'exact_song_match': False, 'song_name': u""Master Blaster (Jammin')"", 'liveness': 0.207, 'tempo': 131.084, 'preview_url': u'https://p.scdn.co/mp3-preview/61bb9eb756211836a505c0dd09d9aa2d17ad0745', 'artist_name': u'Stevie Wonder', 'artist_uri': u'spotify:artist:7guDJrEfX3qb6FEbdPA5qi', 'song_pop': 40, 'artist_pop': 75, 'instrumentalness': 0.00035, 'key': 10, 'duration_ms': 308066, 'loudness': -14.893, 'valence': 0.965, 'energy': 0.427, 'danceability': 0.873}",spotify:artist:7guDJrEfX3qb6FEbdPA5qi,https://p.scdn.co/mp3-preview/61bb9eb756211836a505c0dd09d9aa2d17ad0745,308066.0,0.0479,0.427,0.00035,10.0,A#,0.207,-14.893,131.084,0.965,0.873,Stevie Wonder,People and places,http://open.spotify.com/track/3Q5K3AUwRshY9TSXxRk3IW,Master Blaster (Jammin),1980
744,[],https://i.scdn.co/image/28b1f4aa6b35c2a36afc5314da87722e4012ccde,,,75.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/28b1f4aa6b35c2a36afc5314da87722e4012ccde', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 75, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Stevie Wonder,Politics and protest,http://open.spotify.com/track/6iNsJeA9xAbfiGAOzsI93H,You Haven't Done Nothin',1974
745,[],https://i.scdn.co/image/28b1f4aa6b35c2a36afc5314da87722e4012ccde,spotify:track:583YTL8Fl6pCWtZAi2GvVZ,45.0,75.0,True,"{'acousticness': 0.0695, 'genres': [], 'artist_img': u'https://i.scdn.co/image/28b1f4aa6b35c2a36afc5314da87722e4012ccde', 'song_uri': u'spotify:track:583YTL8Fl6pCWtZAi2GvVZ', 'exact_song_match': True, 'song_name': u'Living For The City', 'liveness': 0.121, 'tempo': 98.485, 'preview_url': u'https://p.scdn.co/mp3-preview/81004322298eacccbeedf365259b0baeb25d91b9', 'artist_name': u'Stevie Wonder', 'artist_uri': u'spotify:artist:7guDJrEfX3qb6FEbdPA5qi', 'song_pop': 45, 'artist_pop': 75, 'instrumentalness': 0, 'key': 11, 'duration_ms': 221466, 'loudness': -7.822, 'valence': 0.557, 'energy': 0.596, 'danceability': 0.704}",spotify:artist:7guDJrEfX3qb6FEbdPA5qi,https://p.scdn.co/mp3-preview/81004322298eacccbeedf365259b0baeb25d91b9,221466.0,0.0695,0.596,0.0,11.0,B,0.121,-7.822,98.485,0.557,0.704,Stevie Wonder,People and places,http://open.spotify.com/track/1XtEFMgU5u5yHa5N4GxIbA,Living for the City,1973
746,[],https://i.scdn.co/image/5bcad8ce5f1162881050c7972499aa8d1bf00300,spotify:track:1ls9UvgwxXQHA6qJ5oGnz8,0.0,27.0,False,"{'acousticness': 0.00661, 'genres': [], 'artist_img': u'https://i.scdn.co/image/5bcad8ce5f1162881050c7972499aa8d1bf00300', 'song_uri': u'spotify:track:1ls9UvgwxXQHA6qJ5oGnz8', 'exact_song_match': False, 'song_name': u'Don\xb4t you worry \xb4bout a thing', 'liveness': 0.191, 'tempo': 120.066, 'preview_url': u'https://p.scdn.co/mp3-preview/f671140d079953a4873ecf084148aff83768dcba', 'artist_name': u'The Instrumental Orchestra', 'artist_uri': u'spotify:artist:2UJsB86UcnFgvT9nS8ekmp', 'song_pop': 0, 'artist_pop': 27, 'instrumentalness': 0.884, 'key': 8, 'duration_ms': 285600, 'loudness': -8.75, 'valence': 0.961, 'energy': 0.83, 'danceability': 0.689}",spotify:artist:2UJsB86UcnFgvT9nS8ekmp,https://p.scdn.co/mp3-preview/f671140d079953a4873ecf084148aff83768dcba,285600.0,0.00661,0.83,0.884,8.0,G#,0.191,-8.75,120.066,0.961,0.689,Stevie Wonder,Life and death,,Don't You Worry â€˜Bout a Thing,1973
747,[],https://i.scdn.co/image/ea2246de6f250a28104944960547314181e05c6d,spotify:track:4zB0kUg4eE6j5kwNnaCryS,30.0,43.0,False,"{'acousticness': 0.000266, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ea2246de6f250a28104944960547314181e05c6d', 'song_uri': u'spotify:track:4zB0kUg4eE6j5kwNnaCryS', 'exact_song_match': False, 'song_name': u'Suspect Device - 2002 Remastered Version', 'liveness': 0.394, 'tempo': 175.505, 'preview_url': u'https://p.scdn.co/mp3-preview/d1f201a2186ffee7f89d6ede172699b29e3e8c10', 'artist_name': u'Stiff Little Fingers', 'artist_uri': u'spotify:artist:2bt3I0VkmYuPvP57sxokab', 'song_pop': 30, 'artist_pop': 43, 'instrumentalness': 0.889, 'key': 9, 'duration_ms': 163000, 'loudness': -7.308, 'valence': 0.812, 'energy': 0.939, 'danceability': 0.281}",spotify:artist:2bt3I0VkmYuPvP57sxokab,https://p.scdn.co/mp3-preview/d1f201a2186ffee7f89d6ede172699b29e3e8c10,163000.0,0.000266,0.939,0.889,9.0,A,0.394,-7.308,175.505,0.812,0.281,Stiff Little Fingers,Politics and protest,http://open.spotify.com/track/7Ig7b1MJJKbNyTxLU6u9rZ,Suspect Device,1978
748,,,,,,False,"{'acousticness': None, 'genres': None, 'artist_img': None, 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': None, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,SueÃ±o Latino,Party songs,,SueÃ±o Latino,"1,989.00"
749,[],https://i.scdn.co/image/15d2db8a65f3d7943c4a4b7a31f4a860f78b560a,spotify:track:3JDrgtA4YSat4N98CpGtN6,5.0,24.0,False,"{'acousticness': 0.0019, 'genres': [], 'artist_img': u'https://i.scdn.co/image/15d2db8a65f3d7943c4a4b7a31f4a860f78b560a', 'song_uri': u'spotify:track:3JDrgtA4YSat4N98CpGtN6', 'exact_song_match': False, 'song_name': u'Animal Nitrate - Live', 'liveness': 0.942, 'tempo': 109.358, 'preview_url': u'https://p.scdn.co/mp3-preview/f934a23ba0a63f035a8cdc82025d138f0d131d7f', 'artist_name': u'The London Suede', 'artist_uri': u'spotify:artist:6GuRYj1MEnu1WZhDA2Xy0t', 'song_pop': 5, 'artist_pop': 24, 'instrumentalness': 4.71e-05, 'key': 6, 'duration_ms': 196026, 'loudness': -2.916, 'valence': 0.486, 'energy': 0.97, 'danceability': 0.246}",spotify:artist:6GuRYj1MEnu1WZhDA2Xy0t,https://p.scdn.co/mp3-preview/f934a23ba0a63f035a8cdc82025d138f0d131d7f,196026.0,0.0019,0.97,4.71e-05,6.0,F#,0.942,-2.916,109.358,0.486,0.246,Suede,Sex,http://open.spotify.com/track/5MQ5IbHbvjVvbKGXuwpu0b,Animal Nitrate,1993
750,[],https://i.scdn.co/image/24b52eff089c563b8099830f32804f8e6660563f,spotify:track:0oqTISchwohMqc51Ktmewv,0.0,29.0,False,"{'acousticness': 0.00776, 'genres': [], 'artist_img': u'https://i.scdn.co/image/24b52eff089c563b8099830f32804f8e6660563f', 'song_uri': u'spotify:track:0oqTISchwohMqc51Ktmewv', 'exact_song_match': False, 'song_name': u'The Drowners - full instrumental performance with guitar', 'liveness': 0.082, 'tempo': 148.035, 'preview_url': u'https://p.scdn.co/mp3-preview/87c5268bd635c5673ccd51d18c6938ba5d49beac', 'artist_name': u'The Backing Tracks', 'artist_uri': u'spotify:artist:2g3lXz8vcQk38ofbiJzDiZ', 'song_pop': 0, 'artist_pop': 29, 'instrumentalness': 0.853, 'key': 8, 'duration_ms': 244840, 'loudness': -10.902, 'valence': 0.677, 'energy': 0.452, 'danceability': 0.531}",spotify:artist:2g3lXz8vcQk38ofbiJzDiZ,https://p.scdn.co/mp3-preview/87c5268bd635c5673ccd51d18c6938ba5d49beac,244840.0,0.00776,0.452,0.853,8.0,G#,0.082,-10.902,148.035,0.677,0.531,Suede,Sex,http://open.spotify.com/track/05eSuaEKkmlvf0svK1QW1v,The Drowners,1992
751,[],https://i.scdn.co/image/f2c32763f6d1f1c33cf8c04431acabce041796b3,,,44.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/f2c32763f6d1f1c33cf8c04431acabce041796b3', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 44, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Super Furry Animals,Politics and protest,http://open.spotify.com/track/00QZGqUswem6nUiqAKs6Po,The Man Don't Give a Fuck,1996
752,[],https://i.scdn.co/image/79646c0d51c9d3ac8b64287c874305fc63ebda87,spotify:track:3j1fs2X0ibiihnM4Fd4A2D,35.0,46.0,True,"{'acousticness': 0.0478, 'genres': [], 'artist_img': u'https://i.scdn.co/image/79646c0d51c9d3ac8b64287c874305fc63ebda87', 'song_uri': u'spotify:track:3j1fs2X0ibiihnM4Fd4A2D', 'exact_song_match': True, 'song_name': u'You Make Me Feel (Mighty Real)', 'liveness': 0.048, 'tempo': 131.573, 'preview_url': u'https://p.scdn.co/mp3-preview/e09b91ffcc0bcdb365a96d5f5a5a4eba3b2d3f96', 'artist_name': u'Sylvester', 'artist_uri': u'spotify:artist:5TGTpu4g8siFOIctZuQO7y', 'song_pop': 35, 'artist_pop': 46, 'instrumentalness': 0.328, 'key': 10, 'duration_ms': 395573, 'loudness': -12.942, 'valence': 0.962, 'energy': 0.808, 'danceability': 0.646}",spotify:artist:5TGTpu4g8siFOIctZuQO7y,https://p.scdn.co/mp3-preview/e09b91ffcc0bcdb365a96d5f5a5a4eba3b2d3f96,395573.0,0.0478,0.808,0.328,10.0,A#,0.048,-12.942,131.573,0.962,0.646,Sylvester,Party songs,http://open.spotify.com/track/0DY0B9PkxKFVs0YagNcAC4,You Make Me Feel (Mighty Real),1978
753,[],https://i.scdn.co/image/5dee147b9ddad1f9aeb4e313793294c3c07bcb3e,spotify:track:0EYOdF5FCkgOJJla8DI2Md,69.0,78.0,False,"{'acousticness': 0.00662, 'genres': [], 'artist_img': u'https://i.scdn.co/image/5dee147b9ddad1f9aeb4e313793294c3c07bcb3e', 'song_uri': u'spotify:track:0EYOdF5FCkgOJJla8DI2Md', 'exact_song_match': False, 'song_name': u'B.Y.O.B.', 'liveness': 0.218, 'tempo': 101.423, 'preview_url': u'https://p.scdn.co/mp3-preview/2f373f029e1110b19c265b8f4bc4d265e5fa9539', 'artist_name': u'System of a Down', 'artist_uri': u'spotify:artist:5eAWCfyUhZtHHtBdNk56l1', 'song_pop': 69, 'artist_pop': 78, 'instrumentalness': 0, 'key': 1, 'duration_ms': 255466, 'loudness': -2.688, 'valence': 0.703, 'energy': 0.981, 'danceability': 0.556}",spotify:artist:5eAWCfyUhZtHHtBdNk56l1,https://p.scdn.co/mp3-preview/2f373f029e1110b19c265b8f4bc4d265e5fa9539,255466.0,0.00662,0.981,0.0,1.0,C#,0.218,-2.688,101.423,0.703,0.556,System Of A Down,Politics and protest,http://open.spotify.com/track/5b5R8oiVflR4vW9sFc8q3W,BYOB,2005
754,[],https://i.scdn.co/image/c07913e0eb7c569a47f0e53fa32b4fefaf22065f,spotify:track:6FsQrRpBLgsrFeAeiQqytm,49.0,57.0,False,"{'acousticness': 0.157, 'genres': [], 'artist_img': u'https://i.scdn.co/image/c07913e0eb7c569a47f0e53fa32b4fefaf22065f', 'song_uri': u'spotify:track:6FsQrRpBLgsrFeAeiQqytm', 'exact_song_match': False, 'song_name': u'Bang A Gong [Get It On] (Remastered Single/LP Version)', 'liveness': 0.195, 'tempo': 125.811, 'preview_url': u'https://p.scdn.co/mp3-preview/feb120fa6dafbdb2811c56df8cfa467d4b605deb', 'artist_name': u'T. Rex', 'artist_uri': u'spotify:artist:3dBVyJ7JuOMt4GE9607Qin', 'song_pop': 49, 'artist_pop': 57, 'instrumentalness': 0.285, 'key': 2, 'duration_ms': 267000, 'loudness': -9.992, 'valence': 0.909, 'energy': 0.818, 'danceability': 0.729}",spotify:artist:3dBVyJ7JuOMt4GE9607Qin,https://p.scdn.co/mp3-preview/feb120fa6dafbdb2811c56df8cfa467d4b605deb,267000.0,0.157,0.818,0.285,2.0,D,0.195,-9.992,125.811,0.909,0.729,T Rex,Sex,http://open.spotify.com/track/53sjKpBzCxzmkQIaB0Sbq3,Get It On,1971
755,[],https://i.scdn.co/image/839641c6192fecd2f2d0ef2556fa854cbf3fb553,spotify:track:4FJ0ngrvu7drlUBbfckWsE,10.0,34.0,False,"{'acousticness': 0.0292, 'genres': [], 'artist_img': u'https://i.scdn.co/image/839641c6192fecd2f2d0ef2556fa854cbf3fb553', 'song_uri': u'spotify:track:4FJ0ngrvu7drlUBbfckWsE', 'exact_song_match': False, 'song_name': u'Do What You Wanna Do - Edit', 'liveness': 0.0852, 'tempo': 118.692, 'preview_url': u'https://p.scdn.co/mp3-preview/de093943bffd36880d501fd8d36b177a9965ec9e', 'artist_name': u'T-Connection', 'artist_uri': u'spotify:artist:4zLYrCC0iBYDV8QmEYzUFS', 'song_pop': 10, 'artist_pop': 34, 'instrumentalness': 0.0472, 'key': 10, 'duration_ms': 213280, 'loudness': -9.95, 'valence': 0.904, 'energy': 0.765, 'danceability': 0.692}",spotify:artist:4zLYrCC0iBYDV8QmEYzUFS,https://p.scdn.co/mp3-preview/de093943bffd36880d501fd8d36b177a9965ec9e,213280.0,0.0292,0.765,0.0472,10.0,A#,0.0852,-9.95,118.692,0.904,0.692,T-Connection,Party songs,http://open.spotify.com/track/5PzK3L2Lm4mbo0H89CAWzg,Do What You Wanna Do,1977
756,[],https://i.scdn.co/image/d65d5f8ffa8be5bf6f6a69f92b0066f73d85e6e2,spotify:track:2BIBtKMUnHyYs3BsEiILTU,50.0,63.0,False,"{'acousticness': 0.313, 'genres': [], 'artist_img': u'https://i.scdn.co/image/d65d5f8ffa8be5bf6f6a69f92b0066f73d85e6e2', 'song_uri': u'spotify:track:2BIBtKMUnHyYs3BsEiILTU', 'exact_song_match': False, 'song_name': u'Back for Good - Radio Mix', 'liveness': 0.145, 'tempo': 78.844, 'preview_url': u'https://p.scdn.co/mp3-preview/6a2176089b4f73162bb20845114c1b8f1dde2dd9', 'artist_name': u'Take That', 'artist_uri': u'spotify:artist:1XgFuvRd7r5g0h844A5ZUQ', 'song_pop': 50, 'artist_pop': 63, 'instrumentalness': 0, 'key': 5, 'duration_ms': 241293, 'loudness': -9.352, 'valence': 0.518, 'energy': 0.517, 'danceability': 0.569}",spotify:artist:1XgFuvRd7r5g0h844A5ZUQ,https://p.scdn.co/mp3-preview/6a2176089b4f73162bb20845114c1b8f1dde2dd9,241293.0,0.313,0.517,0.0,5.0,F,0.145,-9.352,78.844,0.518,0.569,Take That,Heartbreak,http://open.spotify.com/track/1cnoj3gWltCrWBZ77jZtmj,Back for Good,1995
757,[],https://i.scdn.co/image/15d0f3badc293ec1df1a9a2212ae690dd406fdc2,spotify:track:6BhyyrUEbOI7szsjgbzAju,20.0,60.0,True,"{'acousticness': 0.038, 'genres': [], 'artist_img': u'https://i.scdn.co/image/15d0f3badc293ec1df1a9a2212ae690dd406fdc2', 'song_uri': u'spotify:track:6BhyyrUEbOI7szsjgbzAju', 'exact_song_match': True, 'song_name': u'The Proud', 'liveness': 0.308, 'tempo': 98.182, 'preview_url': u'https://p.scdn.co/mp3-preview/00dab571f74c9719dec6570ff1ed896b415e3a42', 'artist_name': u'Talib Kweli', 'artist_uri': u'spotify:artist:0lEssBAxQl2In4RpaB1C2Y', 'song_pop': 20, 'artist_pop': 60, 'instrumentalness': 0, 'key': 10, 'duration_ms': 306226, 'loudness': -6.056, 'valence': 0.415, 'energy': 0.718, 'danceability': 0.846}",spotify:artist:0lEssBAxQl2In4RpaB1C2Y,https://p.scdn.co/mp3-preview/00dab571f74c9719dec6570ff1ed896b415e3a42,306226.0,0.038,0.718,0.0,10.0,A#,0.308,-6.056,98.182,0.415,0.846,Talib Kweli,Politics and protest,http://open.spotify.com/track/5TrG4AXuPoVnw7QQnira5J,The Proud,2002
758,[],https://i.scdn.co/image/60bfd4ad01d8d9142d88c3c0b73cea36bf327ea7,spotify:track:38Ngied9rBORlAbLYNCl4k,56.0,66.0,False,"{'acousticness': 0.181, 'genres': [], 'artist_img': u'https://i.scdn.co/image/60bfd4ad01d8d9142d88c3c0b73cea36bf327ea7', 'song_uri': u'spotify:track:38Ngied9rBORlAbLYNCl4k', 'exact_song_match': False, 'song_name': u'Once In A Lifetime - 2005 Remastered Version', 'liveness': 0.622, 'tempo': 117.459, 'preview_url': u'https://p.scdn.co/mp3-preview/892275affb593ba3641ead6a4e87df2473c8e833', 'artist_name': u'Talking Heads', 'artist_uri': u'spotify:artist:2x9SpqnPi8rlE9pjHBwmSC', 'song_pop': 56, 'artist_pop': 66, 'instrumentalness': 0.134, 'key': 2, 'duration_ms': 259906, 'loudness': -6.289, 'valence': 0.878, 'energy': 0.919, 'danceability': 0.644}",spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,https://p.scdn.co/mp3-preview/892275affb593ba3641ead6a4e87df2473c8e833,259906.0,0.181,0.919,0.134,2.0,D,0.622,-6.289,117.459,0.878,0.644,Talking Heads,Life and death,http://open.spotify.com/track/7CIYGsVYYqUyNnwmU2bc32,Once in a Lifetime,1980
759,[],https://i.scdn.co/image/60bfd4ad01d8d9142d88c3c0b73cea36bf327ea7,spotify:track:1i6N76fftMZhijOzFQ5ZtL,62.0,66.0,False,"{'acousticness': 0.0707, 'genres': [], 'artist_img': u'https://i.scdn.co/image/60bfd4ad01d8d9142d88c3c0b73cea36bf327ea7', 'song_uri': u'spotify:track:1i6N76fftMZhijOzFQ5ZtL', 'exact_song_match': False, 'song_name': u'Psycho Killer - 2005 Remastered Version', 'liveness': 0.127, 'tempo': 123.118, 'preview_url': u'https://p.scdn.co/mp3-preview/38771ff6fac4da1cc99f3ffb6ecdbbf537e60f6e', 'artist_name': u'Talking Heads', 'artist_uri': u'spotify:artist:2x9SpqnPi8rlE9pjHBwmSC', 'song_pop': 62, 'artist_pop': 66, 'instrumentalness': 0.00552, 'key': 2, 'duration_ms': 261413, 'loudness': -8.123, 'valence': 0.938, 'energy': 0.521, 'danceability': 0.721}",spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,https://p.scdn.co/mp3-preview/38771ff6fac4da1cc99f3ffb6ecdbbf537e60f6e,261413.0,0.0707,0.521,0.00552,2.0,D,0.127,-8.123,123.118,0.938,0.721,Talking Heads,Life and death,http://open.spotify.com/track/1F9RobwaMi1mimBs0hW3kB,Psycho Killer,1977
