,Unnamed: 0,artist,subgenre,genre,master_genre
4893,4893,Blues Traveler,southern rock,Rock music,Rock music
4894,4894,George Michael,adult standards,Pop music,Pop music
4895,4895,George Michael,boy band,Pop music,Pop music
4896,4896,George Michael,dance pop,Pop music,Pop music
4897,4897,George Michael,dance rock,Rock music,Pop music
4898,4898,George Michael,disco,House music,Pop music
4899,4899,George Michael,europop,Pop music,Pop music
4900,4900,George Michael,mellow gold,,Pop music
4901,4901,George Michael,new romantic,Blues music,Pop music
4902,4902,George Michael,new wave,Electronic music,Pop music
4903,4903,George Michael,new wave pop,Pop music,Pop music
4904,4904,George Michael,pop christmas,Pop music,Pop music
4905,4905,George Michael,soft rock,Rock music,Pop music
4906,4906,George Michael,synthpop,Electronic music,Pop music
4907,4907,Kris Kross,gangster rap,Hip hop,Hip hop
4908,4908,Kris Kross,hardcore hip hop,Hip hop,Hip hop
4909,4909,Kris Kross,hip hop,Hip hop,Hip hop
4910,4910,Kris Kross,hip pop,Pop music,Hip hop
4911,4911,Kris Kross,new jack swing,Blues music,Hip hop
4912,4912,Kris Kross,pop rap,Pop music,Hip hop
4913,4913,Kris Kross,rap,Hip hop,Hip hop
4914,4914,Robert Miles,big beat,Pop music,Pop music
4915,4915,Robert Miles,disco house,House music,Pop music
4916,4916,Robert Miles,electronic,Electronic music,Pop music
4917,4917,Robert Miles,eurodance,Hip hop,Pop music
4918,4918,Robert Miles,europop,Pop music,Pop music
4919,4919,Robert Miles,hip house,Hip hop,Pop music
4920,4920,Robert Miles,progressive trance,Progressive music,Pop music
4921,4921,Robert Miles,trance,Trance,Pop music
4922,4922,Bodeans,pop rock,Pop music,Rock music
4923,4923,Bodeans,roots rock,Rock music,Rock music
4924,4924,D'angelo,dance pop,Pop music,Jazz
4925,4925,D'angelo,funk,Jazz,Jazz
4926,4926,D'angelo,funk rock,Fusion music,Jazz
4927,4927,D'angelo,hip pop,Pop music,Jazz
4928,4928,D'angelo,indie r&b,Alternative rock,Jazz
4929,4929,D'angelo,neo soul,Jazz,Jazz
4930,4930,D'angelo,new jack swing,Blues music,Jazz
4931,4931,D'angelo,quiet storm,,Jazz
4932,4932,D'angelo,r&b,,Jazz
4933,4933,D'angelo,soul,Jazz,Jazz
4934,4934,D'angelo,urban contemporary,Gospel music,Jazz
4935,4935,John Mellencamp,album rock,Rock music,Rock music
4936,4936,John Mellencamp,blues-rock,,Rock music
4937,4937,John Mellencamp,classic rock,Rock music,Rock music
4938,4938,John Mellencamp,country rock,Fusion music,Rock music
4939,4939,John Mellencamp,electric blues,Blues music,Rock music
4940,4940,John Mellencamp,folk,Pop music,Rock music
4941,4941,John Mellencamp,folk christmas,Pop music,Rock music
4942,4942,John Mellencamp,folk rock,Rock music,Rock music
4943,4943,John Mellencamp,hard rock,Rock music,Rock music
4944,4944,John Mellencamp,mellow gold,,Rock music
4945,4945,John Mellencamp,pop christmas,Pop music,Rock music
4946,4946,John Mellencamp,rock,Rock music,Rock music
4947,4947,John Mellencamp,roots rock,Rock music,Rock music
4948,4948,John Mellencamp,singer-songwriter,,Rock music
4949,4949,John Mellencamp,soft rock,Rock music,Rock music
4950,4950,John Mellencamp,southern rock,Rock music,Rock music
4951,4951,Sophie B. Hawkins,lilith,,Pop music
4952,4952,Sophie B. Hawkins,new wave pop,Pop music,Pop music
4953,4953,Sophie B. Hawkins,pop rock,Pop music,Pop music
4954,4954,Melissa Etheridge,folk,Pop music,Pop music
4955,4955,Melissa Etheridge,folk christmas,Pop music,Pop music
4956,4956,Melissa Etheridge,lilith,,Pop music
4957,4957,Melissa Etheridge,mellow gold,,Pop music
4958,4958,Melissa Etheridge,new wave pop,Pop music,Pop music
4959,4959,Melissa Etheridge,pop christmas,Pop music,Pop music
4960,4960,Melissa Etheridge,pop rock,Pop music,Pop music
4961,4961,Melissa Etheridge,rock,Rock music,Pop music
4962,4962,Melissa Etheridge,singer-songwriter,,Pop music
4963,4963,Amber,dutch pop,Pop music,Pop music
4964,4964,Amber,vocal house,House music,Pop music
4965,4965,Planet Soul,freestyle,Hip hop,Hip hop
4966,4966,Planet Soul,hip house,Hip hop,Hip hop
4967,4967,Junior M.A.F.I.A.,dirty south rap,Hip hop,Hip hop
4968,4968,Junior M.A.F.I.A.,east coast hip hop,Hip hop,Hip hop
4969,4969,Junior M.A.F.I.A.,gangster rap,Hip hop,Hip hop
4970,4970,Junior M.A.F.I.A.,hardcore hip hop,Hip hop,Hip hop
4971,4971,Junior M.A.F.I.A.,hip hop,Hip hop,Hip hop
4972,4972,Junior M.A.F.I.A.,hip pop,Pop music,Hip hop
4973,4973,Junior M.A.F.I.A.,pop rap,Pop music,Hip hop
4974,4974,Junior M.A.F.I.A.,rap,Hip hop,Hip hop
4975,4975,Junior M.A.F.I.A.,southern hip hop,Hip hop,Hip hop
4976,4976,Maxi Priest,dancehall,Reggae,Reggae
4977,4977,Maxi Priest,lovers rock,Reggae,Reggae
4978,4978,Maxi Priest,reggae,Reggae,Reggae
4979,4979,Maxi Priest,reggae fusion,Fusion music,Reggae
4980,4980,Maxi Priest,roots reggae,Reggae,Reggae
4981,4981,Maxi Priest,world christmas,World music,Reggae
4982,4982,Do Or Die,crunk,Fusion music,Hip hop
4983,4983,Do Or Die,dirty south rap,Hip hop,Hip hop
4984,4984,Do Or Die,gangster rap,Hip hop,Hip hop
4985,4985,Do Or Die,hyphy,,Hip hop
4986,4986,Do Or Die,pop rap,Pop music,Hip hop
4987,4987,Do Or Die,southern hip hop,Hip hop,Hip hop
4988,4988,Do Or Die,trap music,Rock music,Hip hop
4989,4989,Metallica,alternative metal,Heavy metal,Heavy metal
4990,4990,Metallica,alternative rock,Rock music,Heavy metal
4991,4991,Metallica,funk rock,Fusion music,Heavy metal
4992,4992,Metallica,hard rock,Rock music,Heavy metal
4993,4993,Metallica,metal,Heavy metal,Heavy metal
4994,4994,Metallica,nu metal,Heavy metal,Heavy metal
4995,4995,Metallica,post-grunge,Alternative rock,Heavy metal
4996,4996,Metallica,rock,Rock music,Heavy metal
4997,4997,Metallica,speed metal,Heavy metal,Heavy metal
4998,4998,Metallica,thrash metal,Heavy metal,Heavy metal
4999,4999,Crucial Conflict,crunk,Fusion music,Hip hop
5000,5000,Crucial Conflict,dirty south rap,Hip hop,Hip hop
5001,5001,Crucial Conflict,gangster rap,Hip hop,Hip hop
5002,5002,Crucial Conflict,hip pop,Pop music,Hip hop
5003,5003,Crucial Conflict,hyphy,,Hip hop
5004,5004,Crucial Conflict,memphis hip hop,Hip hop,Hip hop
5005,5005,Crucial Conflict,southern hip hop,Hip hop,Hip hop
5006,5006,Take That,boy band,Pop music,Pop music
5007,5007,Take That,dance pop,Pop music,Pop music
5008,5008,Take That,europop,Pop music,Pop music
5009,5009,Take That,new wave pop,Pop music,Pop music
5010,5010,Take That,pop,Pop music,Pop music
5011,5011,Take That,pop rock,Pop music,Pop music
5012,5012,Los Del Rio,eurodance,Hip hop,Hip hop
5013,5013,Los Del Rio,europop,Pop music,Hip hop
5014,5014,Adina Howard,hip pop,Pop music,Gospel music
5015,5015,Adina Howard,neo soul,Jazz,Gospel music
5016,5016,Adina Howard,new jack swing,Blues music,Gospel music
5017,5017,Adina Howard,quiet storm,,Gospel music
5018,5018,Adina Howard,r&b,,Gospel music
5019,5019,Adina Howard,urban contemporary,Gospel music,Gospel music
5020,5020,All-4-One,boy band,Pop music,Pop music
5021,5021,All-4-One,dance pop,Pop music,Pop music
5022,5022,All-4-One,new jack swing,Blues music,Pop music
5023,5023,All-4-One,quiet storm,,Pop music
5024,5024,All-4-One,r&b,,Pop music
5025,5025,All-4-One,soul christmas,Jazz,Pop music
5026,5026,All-4-One,urban contemporary,Gospel music,Pop music
5027,5027,Bryan Adams,album rock,Rock music,Rock music
5028,5028,Bryan Adams,canadian pop,Pop music,Rock music
5029,5029,Bryan Adams,hard rock,Rock music,Rock music
5030,5030,Bryan Adams,mellow gold,,Rock music
5031,5031,Bryan Adams,new wave pop,Pop music,Rock music
5032,5032,Bryan Adams,pop rock,Pop music,Rock music
5033,5033,Bryan Adams,rock,Rock music,Rock music
5034,5034,Bryan Adams,soft rock,Rock music,Rock music
5035,5035,Nicki French,bubblegum dance,Dance music,Hip hop
5036,5036,Nicki French,eurodance,Hip hop,Hip hop
5037,5037,Nicki French,europop,Pop music,Hip hop
5038,5038,Nicki French,hip house,Hip hop,Hip hop
5039,5039,Des'ree,dance pop,Pop music,Pop music
5040,5040,Des'ree,europop,Pop music,Pop music
5041,5041,Des'ree,neo soul,Jazz,Pop music
5042,5042,Des'ree,new wave pop,Pop music,Pop music
5043,5043,Des'ree,pop rock,Pop music,Pop music
5044,5044,Des'ree,r&b,,Pop music
5045,5045,Des'ree,uk garage,Electronic music,Pop music
5046,5046,Des'ree,urban contemporary,Gospel music,Pop music
5047,5047,Ini Kamoze,dancehall,Reggae,Reggae
5048,5048,Ini Kamoze,reggae,Reggae,Reggae
5049,5049,Ini Kamoze,reggae fusion,Fusion music,Reggae
5050,5050,Ini Kamoze,roots reggae,Reggae,Reggae
5051,5051,Ini Kamoze,world christmas,World music,Reggae
5052,5052,Soul For Real,hip pop,Pop music,Gospel music
5053,5053,Soul For Real,neo soul,Jazz,Gospel music
5054,5054,Soul For Real,new jack swing,Blues music,Gospel music
5055,5055,Soul For Real,quiet storm,,Gospel music
5056,5056,Soul For Real,r&b,,Gospel music
5057,5057,Soul For Real,urban contemporary,Gospel music,Gospel music
5058,5058,Blessid Union Of Souls,neo mellow,Alternative rock,Alternative rock
5059,5059,Blessid Union Of Souls,pop rock,Pop music,Alternative rock
5060,5060,Blessid Union Of Souls,post-grunge,Alternative rock,Alternative rock
5061,5061,Vanessa Williams,freestyle,Hip hop,Gospel music
5062,5062,Vanessa Williams,new jack swing,Blues music,Gospel music
5063,5063,Vanessa Williams,pop christmas,Pop music,Gospel music
5064,5064,Vanessa Williams,quiet storm,,Gospel music
5065,5065,Vanessa Williams,r&b,,Gospel music
5066,5066,Vanessa Williams,soul christmas,Jazz,Gospel music
5067,5067,Vanessa Williams,urban contemporary,Gospel music,Gospel music
5068,5068,Brownstone,hip pop,Pop music,Gospel music
5069,5069,Brownstone,neo soul,Jazz,Gospel music
5070,5070,Brownstone,new jack swing,Blues music,Gospel music
5071,5071,Brownstone,quiet storm,,Gospel music
5072,5072,Brownstone,r&b,,Gospel music
5073,5073,Brownstone,urban contemporary,Gospel music,Gospel music
5074,5074,Martin Page,mellow gold,,Pop music
5075,5075,Martin Page,pop rock,Pop music,Pop music
5076,5076,Luniz,dirty south rap,Hip hop,Hip hop
5077,5077,Luniz,g funk,Rock music,Hip hop
5078,5078,Luniz,gangster rap,Hip hop,Hip hop
5079,5079,Luniz,hardcore hip hop,Hip hop,Hip hop
5080,5080,Luniz,hip hop,Hip hop,Hip hop
5081,5081,Luniz,hyphy,,Hip hop
5082,5082,Luniz,rap,Hip hop,Hip hop
5083,5083,Luniz,west coast rap,Hip hop,Hip hop
5084,5084,Mokenstef,contemporary country,Country music,Country music
5085,5085,Mokenstef,country,Country music,Country music
5086,5086,Mokenstef,country road,Country music,Country music
5087,5087,Mokenstef,modern country rock,Rock music,Country music
5088,5088,Method Man-Mary J. Blige,alternative hip hop,Hip hop,Hip hop
5089,5089,Method Man-Mary J. Blige,crunk,Fusion music,Hip hop
5090,5090,Method Man-Mary J. Blige,dirty south rap,Hip hop,Hip hop
5091,5091,Method Man-Mary J. Blige,east coast hip hop,Hip hop,Hip hop
5092,5092,Method Man-Mary J. Blige,gangster rap,Hip hop,Hip hop
5093,5093,Method Man-Mary J. Blige,hardcore hip hop,Hip hop,Hip hop
5094,5094,Method Man-Mary J. Blige,hip hop,Hip hop,Hip hop
5095,5095,Method Man-Mary J. Blige,hip pop,Pop music,Hip hop
5096,5096,Method Man-Mary J. Blige,pop rap,Pop music,Hip hop
5097,5097,Method Man-Mary J. Blige,rap,Hip hop,Hip hop
5098,5098,Method Man-Mary J. Blige,southern hip hop,Hip hop,Hip hop
5099,5099,Method Man-Mary J. Blige,turntablism,,Hip hop
5100,5100,4 P.M.,new jack swing,Blues music,Blues music
5101,5101,Corona,bubblegum dance,Dance music,Hip hop
5102,5102,Corona,eurodance,Hip hop,Hip hop
5103,5103,Corona,europop,Pop music,Hip hop
5104,5104,Corona,hip house,Hip hop,Hip hop
5105,5105,Del Amitri,celtic rock,Rock music,Rock music
5106,5106,Del Amitri,lilith,,Rock music
5107,5107,Del Amitri,melancholia,,Rock music
5108,5108,Del Amitri,new wave pop,Pop music,Rock music
5109,5109,Del Amitri,pop rock,Pop music,Rock music
5110,5110,Del Amitri,scottish rock,Rock music,Rock music
5111,5111,Jodeci,hip pop,Pop music,Gospel music
5112,5112,Jodeci,neo soul,Jazz,Gospel music
5113,5113,Jodeci,new jack swing,Blues music,Gospel music
5114,5114,Jodeci,quiet storm,,Gospel music
5115,5115,Jodeci,r&b,,Gospel music
5116,5116,Jodeci,urban contemporary,Gospel music,Gospel music
5117,5117,Skee-lo,gangster rap,Hip hop,Hip hop
5118,5118,Skee-lo,hardcore hip hop,Hip hop,Hip hop
5119,5119,Skee-lo,hip hop,Hip hop,Hip hop
5120,5120,Skee-lo,rap,Hip hop,Hip hop
5121,5121,Skee-lo,west coast rap,Hip hop,Hip hop
5122,5122,Tom Petty,album rock,Rock music,Rock music
5123,5123,Tom Petty,alternative rock,Rock music,Rock music
5124,5124,Tom Petty,art rock,Rock music,Rock music
5125,5125,Tom Petty,blues-rock,,Rock music
5126,5126,Tom Petty,british blues,Blues music,Rock music
5127,5127,Tom Petty,classic funk rock,Rock music,Rock music
5128,5128,Tom Petty,classic rock,Rock music,Rock music
5129,5129,Tom Petty,country rock,Fusion music,Rock music
5130,5130,Tom Petty,dance rock,Rock music,Rock music
5131,5131,Tom Petty,electric blues,Blues music,Rock music
5132,5132,Tom Petty,folk,Pop music,Rock music
5133,5133,Tom Petty,folk rock,Rock music,Rock music
5134,5134,Tom Petty,hard rock,Rock music,Rock music
5135,5135,Tom Petty,mellow gold,,Rock music
5136,5136,Tom Petty,pop rock,Pop music,Rock music
5137,5137,Tom Petty,psychedelic rock,Rock music,Rock music
5138,5138,Tom Petty,rock,Rock music,Rock music
5139,5139,Tom Petty,rockabilly,Fusion music,Rock music
5140,5140,Tom Petty,roots rock,Rock music,Rock music
5141,5141,Tom Petty,singer-songwriter,,Rock music
5142,5142,Tom Petty,soft rock,Rock music,Rock music
5143,5143,Tom Petty,southern rock,Rock music,Rock music
5144,5144,Tom Petty,traditional folk,Pop music,Rock music
5145,5145,69 Boyz,crunk,Fusion music,Hip hop
5146,5146,69 Boyz,dirty south rap,Hip hop,Hip hop
5147,5147,69 Boyz,miami bass,Hip hop,Hip hop
5148,5148,69 Boyz,pop rap,Pop music,Hip hop
5149,5149,69 Boyz,southern hip hop,Hip hop,Hip hop
5150,5150,Janet Jackson,dance pop,Pop music,Pop music
5151,5151,Janet Jackson,hip pop,Pop music,Pop music
5152,5152,Janet Jackson,neo soul,Jazz,Pop music
5153,5153,Janet Jackson,new jack swing,Blues music,Pop music
5154,5154,Janet Jackson,pop,Pop music,Pop music
5155,5155,Janet Jackson,pop rap,Pop music,Pop music
5156,5156,Janet Jackson,quiet storm,,Pop music
5157,5157,Janet Jackson,r&b,,Pop music
5158,5158,Janet Jackson,soul,Jazz,Pop music
5159,5159,Janet Jackson,urban contemporary,Gospel music,Pop music
5160,5160,Subway,new jack swing,Blues music,Blues music
5161,5161,Jade,new jack swing,Blues music,Gospel music
5162,5162,Jade,urban contemporary,Gospel music,Gospel music
5163,5163,20 Fingers,bubblegum dance,Dance music,Hip hop
5164,5164,20 Fingers,eurodance,Hip hop,Hip hop
5165,5165,20 Fingers,europop,Pop music,Hip hop
5166,5166,20 Fingers,hip house,Hip hop,Hip hop
5167,5167,Annie Lennox,adult standards,Pop music,Pop music
5168,5168,Annie Lennox,dance pop,Pop music,Pop music
5169,5169,Annie Lennox,dance rock,Rock music,Pop music
5170,5170,Annie Lennox,europop,Pop music,Pop music
5171,5171,Annie Lennox,folk,Pop music,Pop music
5172,5172,Annie Lennox,folk christmas,Pop music,Pop music
5173,5173,Annie Lennox,lilith,,Pop music
5174,5174,Annie Lennox,mellow gold,,Pop music
5175,5175,Annie Lennox,new romantic,Blues music,Pop music
5176,5176,Annie Lennox,new wave pop,Pop music,Pop music
5177,5177,Annie Lennox,pop christmas,Pop music,Pop music
5178,5178,Annie Lennox,pop rock,Pop music,Pop music
5179,5179,Annie Lennox,singer-songwriter,,Pop music
5180,5180,Annie Lennox,soft rock,Rock music,Pop music
5181,5181,Immature,new jack swing,Blues music,Gospel music
5182,5182,Immature,urban contemporary,Gospel music,Gospel music
5183,5183,Crystal Waters,disco house,House music,Hip hop
5184,5184,Crystal Waters,eurodance,Hip hop,Hip hop
5185,5185,Crystal Waters,hip house,Hip hop,Hip hop
5186,5186,Crystal Waters,vocal house,House music,Hip hop
5187,5187,Az,alternative hip hop,Hip hop,Hip hop
5188,5188,Az,gangster rap,Hip hop,Hip hop
5189,5189,Az,hardcore hip hop,Hip hop,Hip hop
5190,5190,Az,hip hop,Hip hop,Hip hop
5191,5191,Az,rap,Hip hop,Hip hop
5192,5192,Az,southern hip hop,Hip hop,Hip hop
5193,5193,Better Than Ezra,alternative rock,Rock music,Rock music
5194,5194,Better Than Ezra,grunge,Alternative rock,Rock music
5195,5195,Better Than Ezra,pop rock,Pop music,Rock music
5196,5196,Better Than Ezra,post-grunge,Alternative rock,Rock music
5197,5197,Better Than Ezra,rock,Rock music,Rock music
5198,5198,Gloria Estefan,dance pop,Pop music,Pop music
5199,5199,Gloria Estefan,latin,Latin music,Pop music
5200,5200,Gloria Estefan,latin christmas,Latin music,Pop music
5201,5201,Gloria Estefan,latin pop,Pop music,Pop music
5202,5202,Gloria Estefan,new wave pop,Pop music,Pop music
5203,5203,Gloria Estefan,pop christmas,Pop music,Pop music
5204,5204,Gloria Estefan,tropical,Rock music,Pop music
5205,5205,After 7,neo soul,Jazz,Gospel music
5206,5206,After 7,new jack swing,Blues music,Gospel music
5207,5207,After 7,quiet storm,,Gospel music
5208,5208,After 7,r&b,,Gospel music
5209,5209,After 7,urban contemporary,Gospel music,Gospel music
5210,5210,Firehouse,album rock,Rock music,Rock music
5211,5211,Firehouse,glam metal,Heavy metal,Rock music
5212,5212,Firehouse,hard rock,Rock music,Rock music
5213,5213,Firehouse,heavy christmas,Heavy metal,Rock music
5214,5214,Firehouse,rock,Rock music,Rock music
5215,5215,Stevie B,freestyle,Hip hop,Hip hop
5216,5216,Rednex,bubblegum dance,Dance music,Hip hop
5217,5217,Rednex,eurodance,Hip hop,Hip hop
5218,5218,Rednex,europop,Pop music,Hip hop
5219,5219,Rednex,hip house,Hip hop,Hip hop
5220,5220,Pretenders,album rock,Rock music,Rock music
5221,5221,Pretenders,art rock,Rock music,Rock music
5222,5222,Pretenders,dance rock,Rock music,Rock music
5223,5223,Pretenders,folk,Pop music,Rock music
5224,5224,Pretenders,folk christmas,Pop music,Rock music
5225,5225,Pretenders,mellow gold,,Rock music
5226,5226,Pretenders,new romantic,Blues music,Rock music
5227,5227,Pretenders,new wave,Electronic music,Rock music
5228,5228,Pretenders,new wave pop,Pop music,Rock music
5229,5229,Pretenders,permanent wave,Electronic music,Rock music
5230,5230,Pretenders,pop rock,Pop music,Rock music
5231,5231,Pretenders,power pop,Pop music,Rock music
5232,5232,Pretenders,rock,Rock music,Rock music
5233,5233,Pretenders,singer-songwriter,,Rock music
5234,5234,Pretenders,soft rock,Rock music,Rock music
5235,5235,Soul Asylum,alternative rock,Rock music,Rock music
5236,5236,Soul Asylum,grunge,Alternative rock,Rock music
5237,5237,Soul Asylum,permanent wave,Electronic music,Rock music
5238,5238,Soul Asylum,pop rock,Pop music,Rock music
5239,5239,Soul Asylum,post-grunge,Alternative rock,Rock music
5240,5240,Soul Asylum,rock,Rock music,Rock music
5241,5241,Van Halen,album rock,Rock music,Rock music
5242,5242,Van Halen,alternative rock,Rock music,Rock music
5243,5243,Van Halen,blues-rock,,Rock music
5244,5244,Van Halen,classic funk rock,Rock music,Rock music
5245,5245,Van Halen,classic rock,Rock music,Rock music
5246,5246,Van Halen,funk rock,Fusion music,Rock music
5247,5247,Van Halen,hard rock,Rock music,Rock music
5248,5248,Van Halen,mellow gold,,Rock music
5249,5249,Van Halen,metal,Heavy metal,Rock music
5250,5250,Van Halen,rock,Rock music,Rock music
5251,5251,Van Halen,southern rock,Rock music,Rock music
5252,5252,Salt-N-Pepa,hip hop,Hip hop,Hip hop
5253,5253,Salt-N-Pepa,hip pop,Pop music,Hip hop
5254,5254,Salt-N-Pepa,new jack swing,Blues music,Hip hop
5255,5255,Salt-N-Pepa,old school hip hop,Hip hop,Hip hop
5256,5256,Salt-N-Pepa,pop rap,Pop music,Hip hop
5257,5257,Salt-N-Pepa,rap,Hip hop,Hip hop
5258,5258,Warren G and Nate Dogg,crunk,Fusion music,Hip hop
5259,5259,Warren G and Nate Dogg,dirty south rap,Hip hop,Hip hop
5260,5260,Warren G and Nate Dogg,g funk,Rock music,Hip hop
5261,5261,Warren G and Nate Dogg,gangster rap,Hip hop,Hip hop
5262,5262,Warren G and Nate Dogg,hardcore hip hop,Hip hop,Hip hop
5263,5263,Warren G and Nate Dogg,hip hop,Hip hop,Hip hop
5264,5264,Warren G and Nate Dogg,pop rap,Pop music,Hip hop
5265,5265,Warren G and Nate Dogg,rap,Hip hop,Hip hop
5266,5266,Warren G and Nate Dogg,southern hip hop,Hip hop,Hip hop
5267,5267,Warren G and Nate Dogg,west coast rap,Hip hop,Hip hop
5268,5268,Jon Secada,dance pop,Pop music,Pop music
